Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking,NObeyesdad,Obesity_Level,Obese_Binary
0,38,1.5602,80.0,1,1,2.533605,1.271624,1,0,1.894,0,1.297,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
1,23,1.7504,95.324,1,1,2.0,3.0,1,0,3.0,0,3.0,2.0,0,0,0,0,1,0,Obesity_Type_I,4,1
1,23,1.7531,95.269,1,1,2.0,3.0,1,0,3.0,0,3.0,2.0,0,0,0,0,1,0,Obesity_Type_I,4,1
0,21,1.65,88.127,1,1,2.457547,1.00061,1,0,3.0,0,1.362,1.0,0,0,0,0,1,0,Obesity_Type_I,4,1
0,23,1.65,87.676,1,1,2.983851,1.068443,1,0,2.854,0,1.103,1.0,0,0,0,0,1,0,Obesity_Type_I,4,1
0,16,1.65,85.583,1,1,2.954996,3.0,1,0,1.0,0,2.092,1.061,0,0,0,0,1,0,Obesity_Type_I,4,1
0,17,1.6348,85.804,1,1,2.061969,3.0,1,0,1.229,0,2.392,1.256,0,0,0,0,1,0,Obesity_Type_I,4,1
1,29,1.7701,108.603,1,1,3.0,3.0,1,0,1.163,0,1.866,1.605,1,1,0,0,0,0,Obesity_Type_I,4,1
1,30,1.7582,108.722,1,1,3.0,3.0,1,0,1.271,0,1.945,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,44,1.5952,77.355,1,1,2.0,3.0,1,0,2.117,0,0.0,0.0,0,1,0,0,0,0,Obesity_Type_I,4,1
0,41,1.5678,79.494,1,1,2.0,3.0,1,0,2.953,0,0.0,0.0,0,1,0,0,0,0,Obesity_Type_I,4,1
1,23,1.7028,93.638,1,1,2.0,3.0,1,0,1.746,0,0.455,0.335,0,0,0,0,1,0,Obesity_Type_I,4,1
1,23,1.7357,93.429,1,1,2.0,3.0,1,0,1.249,0,0.973,1.0,0,0,0,0,1,0,Obesity_Type_I,4,1
0,38,1.629,80.0,1,1,2.450784,2.952821,1,0,1.335,0,0.18,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,38,1.6154,80.0,1,1,2.972426,3.0,1,0,1.636,0,0.0,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
1,32,1.6717,90.0,1,1,2.467002,1.851088,1,0,2.104,0,1.992,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
1,32,1.6766,89.994,1,1,2.934671,2.119682,1,0,2.041,0,0.578,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
1,22,1.7,95.564,1,1,2.0,2.970675,1,0,2.0,0,0.0,0.169,0,0,0,0,1,0,Obesity_Type_I,4,1
1,22,1.7228,94.094,1,1,2.0,2.966803,1,0,2.0,0,0.0,1.282,0,0,0,0,1,0,Obesity_Type_I,4,1
1,36,1.6707,90.576,1,1,2.903545,1.508685,1,0,2.45,0,1.455,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
1,40,1.79,98.022,1,1,2.043359,2.209314,1,0,2.786,0,1.26,0.67,1,1,0,0,0,0,Obesity_Type_I,4,1
1,24,1.7688,97.45,1,1,2.0,3.0,1,0,2.974,0,2.492,1.366,0,0,0,0,1,0,Obesity_Type_I,4,1
1,23,1.761,97.829,1,1,2.0,3.0,1,0,2.989,0,2.43,1.978,0,0,0,0,1,0,Obesity_Type_I,4,1
1,35,1.78,102.266,1,1,2.787589,1.114564,1,0,3.0,0,2.71,0.572,1,1,0,0,0,0,Obesity_Type_I,4,1
1,31,1.8102,105.254,1,1,2.39728,2.036794,1,0,2.659,0,1.062,1.771,1,1,0,0,0,0,Obesity_Type_I,4,1
0,23,1.6085,82.955,1,1,2.150054,2.988539,1,0,2.768,0,2.085,0.0,0,0,0,0,1,0,Obesity_Type_I,4,1
0,23,1.6304,83.101,1,1,2.977585,1.630506,1,0,2.839,0,1.091,0.89,0,0,0,0,1,0,Obesity_Type_I,4,1
0,23,1.6283,82.968,1,1,2.274491,1.0,1,0,2.27,0,0.946,1.731,1,0,0,0,1,0,Obesity_Type_I,4,1
0,22,1.6057,82.47,1,1,1.557287,1.0,1,0,2.371,0,0.288,2.0,1,0,0,0,1,0,Obesity_Type_I,4,1
0,41,1.568,81.057,1,1,2.152264,2.977999,1,0,1.513,0,0.0,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,41,1.5484,80.0,1,1,2.0,3.0,1,0,1.326,0,0.0,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
1,29,1.6819,90.0,1,1,2.08841,2.644692,1,0,2.773,0,1.252,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
1,31,1.6884,90.0,1,1,2.180047,2.733077,1,0,2.78,0,1.454,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,23,1.5771,78.0,1,1,2.0,1.0,1,0,2.0,0,0.876,0.0,0,0,0,0,1,0,Obesity_Type_I,4,1
0,24,1.5868,79.109,1,1,2.0,1.0,1,0,2.0,0,0.852,0.0,0,0,0,0,1,0,Obesity_Type_I,4,1
1,17,1.7106,99.86,1,1,2.0,3.0,1,0,2.0,0,0.067,0.894,0,0,0,0,1,0,Obesity_Type_I,4,1
1,18,1.7214,99.431,1,1,2.0,3.0,1,0,2.0,0,1.579,0.84,0,0,0,0,1,0,Obesity_Type_I,4,1
0,23,1.6244,82.0,1,1,1.826885,1.0,1,0,2.0,0,0.0,0.459,0,0,0,0,1,0,Obesity_Type_I,4,1
0,23,1.6228,82.0,1,1,1.754401,1.0,1,0,2.0,0,0.0,0.302,0,0,0,0,1,0,Obesity_Type_I,4,1
1,19,1.8554,112.875,1,1,2.0,2.427137,1,0,2.574,0,1.0,2.0,1,0,0,0,1,0,Obesity_Type_I,4,1
1,21,1.8563,118.184,1,1,2.0,3.0,1,0,3.0,0,0.789,1.22,1,0,0,0,1,0,Obesity_Type_I,4,1
0,19,1.6817,90.672,1,1,1.524428,3.0,1,0,1.384,0,0.13,1.0,1,0,0,0,1,0,Obesity_Type_I,4,1
0,21,1.7229,92.949,1,1,1.164062,3.0,1,0,1.157,0,0.0,0.321,1,0,0,0,1,0,Obesity_Type_I,4,1
1,23,1.7994,106.529,1,1,2.123159,3.0,1,0,2.415,0,0.295,0.57,1,0,0,0,1,0,Obesity_Type_I,4,1
1,22,1.8199,106.049,1,1,2.0,3.0,1,0,2.745,0,0.0,0.809,1,0,0,0,1,0,Obesity_Type_I,4,1
1,21,1.7902,105.042,1,1,2.259679,3.0,1,0,1.026,0,0.269,0.078,1,0,0,0,1,0,Obesity_Type_I,4,1
1,22,1.7838,105.0,1,1,2.044326,3.0,1,0,2.358,0,0.349,0.0,1,0,0,0,1,0,Obesity_Type_I,4,1
1,18,1.7839,109.208,1,1,2.0,1.867836,1,0,2.438,0,1.0,0.802,0,0,0,0,1,0,Obesity_Type_I,4,1
1,18,1.8442,109.196,1,1,2.0,1.548407,1,0,2.191,0,1.0,1.677,0,0,0,0,1,0,Obesity_Type_I,4,1
0,19,1.6317,82.0,1,1,2.843456,2.937989,1,0,1.002,0,0.0,1.554,0,0,0,0,1,0,Obesity_Type_I,4,1
0,18,1.6496,82.324,1,1,2.864776,3.0,1,0,1.877,0,0.632,0.186,0,0,0,0,1,0,Obesity_Type_I,4,1
1,22,1.7547,105.001,1,1,2.871137,3.0,1,0,2.628,0,1.0,0.0,1,0,0,0,1,0,Obesity_Type_I,4,1
1,22,1.7625,105.0,1,1,2.282803,3.0,1,0,2.104,0,1.0,0.0,1,0,0,0,1,0,Obesity_Type_I,4,1
1,20,1.9427,121.658,1,1,2.0,3.0,1,0,3.0,0,1.0,1.015,1,0,0,0,1,0,Obesity_Type_I,4,1
1,20,1.9757,120.703,1,1,2.0,3.0,1,0,3.0,0,0.767,1.0,1,0,0,0,1,0,Obesity_Type_I,4,1
0,39,1.5863,80.0,1,1,2.020502,1.237454,1,0,1.931,0,1.968,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,38,1.5984,80.0,1,1,2.020785,1.169173,1,0,1.973,0,1.903,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
1,19,1.7031,98.297,1,1,2.0,2.391753,1,0,2.0,0,0.0,1.12,0,0,0,0,1,0,Obesity_Type_I,4,1
1,17,1.707,99.545,1,1,2.0,3.0,1,0,2.0,0,1.732,0.049,0,0,0,0,1,0,Obesity_Type_I,4,1
0,39,1.5265,75.15,1,1,2.0,3.0,1,0,1.084,0,0.0,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,39,1.502,76.643,1,1,2.0,3.0,1,0,1.0,0,0.0,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
1,18,1.7844,108.413,1,1,2.0,2.475444,1,0,2.656,0,1.0,0.17,0,0,0,0,1,0,Obesity_Type_I,4,1
1,18,1.7927,108.205,1,1,2.0,2.478794,1,0,2.967,0,1.0,0.435,0,0,0,0,1,0,Obesity_Type_I,4,1
1,30,1.8141,109.412,1,1,2.407817,2.070033,1,0,1.796,0,1.234,0.179,1,1,0,0,0,0,Obesity_Type_I,4,1
1,31,1.7894,109.599,1,1,2.21498,2.282392,1,0,1.18,0,1.772,0.538,1,1,0,0,0,0,Obesity_Type_I,4,1
0,18,1.6869,90.004,1,1,2.737149,3.0,1,0,1.997,0,1.353,0.468,1,0,0,0,1,0,Obesity_Type_I,4,1
0,18,1.7033,91.5,1,1,1.899793,3.0,1,0,1.44,0,0.953,0.839,1,0,0,0,1,0,Obesity_Type_I,4,1
1,31,1.6658,89.739,1,1,2.274164,1.049534,1,0,1.358,0,1.482,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
1,29,1.6667,89.048,1,1,1.897796,3.0,1,0,1.193,0,0.012,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,18,1.65,84.211,1,1,2.85916,3.0,1,0,1.0,0,1.021,0.786,0,0,0,0,1,0,Obesity_Type_I,4,1
0,18,1.6494,84.898,1,1,2.0,3.0,1,0,1.039,0,1.0,0.0,0,0,0,0,1,0,Obesity_Type_I,4,1
1,21,1.702,97.972,1,1,2.0,1.66338,1,0,2.0,0,0.0,1.866,0,0,0,0,1,0,Obesity_Type_I,4,1
1,21,1.6938,99.531,1,1,2.0,1.672751,1,0,2.0,0,0.0,1.946,0,0,0,0,1,0,Obesity_Type_I,4,1
0,18,1.623,82.403,1,1,2.340405,3.0,1,0,1.655,0,1.007,0.549,0,0,0,0,1,0,Obesity_Type_I,4,1
0,18,1.6337,82.46,1,1,2.921576,3.0,1,0,1.004,0,1.0,0.906,0,0,0,0,1,0,Obesity_Type_I,4,1
1,20,1.8367,105.258,1,1,2.0,3.0,1,0,2.794,0,2.219,0.203,0,0,0,0,1,0,Obesity_Type_I,4,1
1,21,1.7984,103.705,1,1,2.0,3.0,1,0,2.401,0,2.892,0.0,0,0,0,0,1,0,Obesity_Type_I,4,1
1,26,1.8244,105.132,1,1,3.0,3.0,1,0,2.111,0,1.891,1.585,1,0,0,0,1,0,Obesity_Type_I,4,1
1,26,1.8304,105.479,1,1,3.0,3.0,1,0,2.48,0,1.797,1.597,1,0,0,0,1,0,Obesity_Type_I,4,1
1,26,1.8299,105.436,1,1,3.0,3.0,1,0,2.225,0,1.782,1.594,1,0,0,0,1,0,Obesity_Type_I,4,1
1,26,1.8238,105.8,1,1,2.92711,3.0,1,0,2.151,0,1.166,1.51,1,0,0,0,1,0,Obesity_Type_I,4,1
1,30,1.8348,105.199,1,1,2.805533,3.0,1,0,1.883,0,2.0,0.708,1,1,0,0,0,0,Obesity_Type_I,4,1
1,33,1.7839,103.771,1,1,2.902469,1.734762,1,0,2.6,0,2.114,0.585,1,1,0,0,0,0,Obesity_Type_I,4,1
1,39,1.7821,103.586,1,1,2.845961,1.92822,1,0,2.642,0,3.0,1.0,2,1,0,0,0,0,Obesity_Type_I,4,1
1,40,1.781,96.304,1,1,2.252698,2.475228,1,0,2.924,0,2.165,0.616,2,1,0,0,0,0,Obesity_Type_I,4,1
0,33,1.5579,77.648,1,1,2.02091,2.093831,1,0,1.507,0,0.0,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,26,1.5603,78.436,1,1,2.108163,1.231915,1,0,1.808,0,0.0,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,23,1.5966,80.726,1,1,1.518966,1.0,1,0,2.0,0,0.0,1.094,0,0,0,0,1,0,Obesity_Type_I,4,1
0,25,1.6209,81.718,1,1,2.260543,1.374791,1,0,1.948,0,0.0,0.079,0,0,0,0,1,0,Obesity_Type_I,4,1
0,43,1.5714,81.919,1,1,2.522183,1.326982,1,0,1.873,0,1.049,0.0,0,1,0,0,0,0,Obesity_Type_I,4,1
0,44,1.5843,80.986,1,1,2.186322,2.900915,1,0,2.471,0,0.256,0.0,0,1,0,0,0,0,Obesity_Type_I,4,1
0,43,1.5825,81.919,1,1,2.76632,1.317884,1,0,1.889,0,0.991,0.0,0,1,0,0,0,0,Obesity_Type_I,4,1
0,40,1.5728,80.087,1,1,2.071622,2.977909,1,0,1.468,0,0.0,0.0,0,1,0,0,0,0,Obesity_Type_I,4,1
0,23,1.6279,82.0,1,1,1.918251,1.355752,1,0,1.998,0,0.0,1.383,1,0,0,0,1,0,Obesity_Type_I,4,1
0,23,1.6209,82.283,1,1,1.967061,1.0,1,0,2.549,0,0.249,1.517,1,0,0,0,1,0,Obesity_Type_I,4,1
0,23,1.6131,82.636,1,1,2.964419,1.0,1,0,2.978,0,0.742,2.0,1,0,0,0,1,0,Obesity_Type_I,4,1
0,23,1.6269,82.41,1,1,2.640801,1.015488,1,0,2.022,0,0.245,0.289,1,0,0,0,1,0,Obesity_Type_I,4,1
1,23,1.7282,97.96,1,1,2.0,2.986172,1,0,2.364,0,2.492,1.633,0,0,0,0,1,0,Obesity_Type_I,4,1
1,23,1.7327,98.441,1,1,2.0,2.993623,1,0,2.327,0,2.237,1.529,0,0,0,0,1,0,Obesity_Type_I,4,1
0,21,1.65,88.129,1,1,2.870152,1.001383,1,0,3.0,0,1.323,1.0,0,0,0,0,1,0,Obesity_Type_I,4,1
0,21,1.65,88.027,1,1,2.482575,1.001542,1,0,3.0,0,1.752,1.0,0,0,0,0,1,0,Obesity_Type_I,4,1
0,23,1.6691,86.003,1,1,2.290095,2.590283,1,0,2.506,0,0.312,1.0,0,0,0,0,1,0,Obesity_Type_I,4,1
0,23,1.6691,85.568,1,1,2.074843,1.773916,1,0,2.428,0,0.035,1.0,0,0,0,0,1,0,Obesity_Type_I,4,1
0,23,1.6111,84.191,1,1,2.14128,2.989112,1,0,2.52,0,2.111,0.013,0,0,0,0,1,0,Obesity_Type_I,4,1
0,23,1.6497,84.135,1,1,2.334474,1.496776,1,0,2.777,0,0.782,0.168,0,0,0,0,1,0,Obesity_Type_I,4,1
0,39,1.5326,77.55,1,1,2.0,3.0,1,0,1.187,0,0.0,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,37,1.5243,76.203,1,1,2.0,2.994046,1,0,1.604,0,1.336,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
1,23,1.7016,95.0,1,1,2.0,3.0,1,0,2.133,0,1.03,1.083,0,0,0,0,1,0,Obesity_Type_I,4,1
1,23,1.7239,94.744,1,1,2.0,3.0,1,0,2.183,0,1.932,0.213,0,0,0,0,1,0,Obesity_Type_I,4,1
1,23,1.7695,96.078,1,1,2.0,3.0,1,0,3.0,0,3.0,2.0,0,0,0,0,1,0,Obesity_Type_I,4,1
1,24,1.7774,97.842,1,1,2.0,3.0,1,0,3.0,0,3.0,2.0,0,0,0,0,1,0,Obesity_Type_I,4,1
0,22,1.6446,88.119,1,1,2.693859,1.000283,1,0,3.0,0,1.201,1.612,0,0,0,0,1,0,Obesity_Type_I,4,1
0,21,1.6411,88.079,1,1,2.607747,1.000414,1,0,3.0,0,1.269,1.461,0,0,0,0,1,0,Obesity_Type_I,4,1
0,18,1.6429,82.144,1,1,2.66889,3.0,1,0,1.173,0,0.886,1.253,0,0,0,0,1,0,Obesity_Type_I,4,1
0,19,1.65,82.018,1,1,3.0,3.0,1,0,1.0,0,0.215,1.196,0,0,0,0,1,0,Obesity_Type_I,4,1
1,26,1.7773,106.452,1,1,3.0,3.0,1,0,1.911,0,1.911,1.032,1,0,0,0,1,0,Obesity_Type_I,4,1
1,26,1.8147,107.56,1,1,2.921225,3.0,1,0,2.869,0,0.182,0.134,1,0,0,0,1,0,Obesity_Type_I,4,1
0,40,1.559,77.601,1,1,2.0,3.0,1,0,1.572,0,0.0,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,38,1.556,77.684,1,1,2.0,3.0,1,0,1.441,0,0.0,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
1,24,1.6538,91.205,1,1,1.492834,3.0,1,0,1.005,0,0.923,0.733,0,1,0,0,0,0,Obesity_Type_I,4,1
1,23,1.6802,91.068,1,1,1.220024,3.0,1,0,1.046,0,0.521,0.616,0,1,0,0,0,0,Obesity_Type_I,4,1
0,38,1.5526,80.0,1,1,2.667676,1.135278,1,0,1.4,0,1.649,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,38,1.5602,80.0,1,1,2.569075,2.463113,1,0,1.567,0,0.359,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
1,32,1.673,90.0,1,1,2.949242,1.782109,1,0,2.211,0,1.993,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
1,30,1.6801,89.994,1,1,2.104772,2.376374,1,0,2.219,0,1.522,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
1,22,1.6648,94.257,1,1,2.0,2.976098,1,0,2.0,0,0.0,1.393,0,0,0,0,1,0,Obesity_Type_I,4,1
1,22,1.6686,94.454,1,1,2.0,2.968098,1,0,2.0,0,0.0,1.292,0,0,0,0,1,0,Obesity_Type_I,4,1
1,40,1.7853,100.432,1,1,2.871768,1.792695,1,0,2.691,0,2.546,0.904,2,1,0,0,0,0,Obesity_Type_I,4,1
1,37,1.7807,98.79,1,1,2.540949,1.116401,1,0,2.929,0,2.787,0.733,2,1,0,0,0,0,Obesity_Type_I,4,1
1,23,1.751,95.286,1,1,2.0,3.0,1,0,2.53,0,2.891,1.287,0,0,0,0,1,0,Obesity_Type_I,4,1
1,23,1.7514,95.29,1,1,2.0,3.0,1,0,3.0,0,3.0,2.0,0,0,0,0,1,0,Obesity_Type_I,4,1
1,22,1.7173,98.579,1,1,2.0,2.984523,1,0,2.264,0,2.82,2.0,0,0,0,0,1,0,Obesity_Type_I,4,1
1,22,1.7414,98.182,1,1,2.0,2.978103,1,0,2.668,0,2.462,1.402,0,0,0,0,1,0,Obesity_Type_I,4,1
1,37,1.7921,101.286,1,1,2.222282,1.578751,1,0,2.792,0,2.352,0.318,1,1,0,0,0,0,Obesity_Type_I,4,1
1,38,1.786,99.199,1,1,2.04516,1.874532,1,0,2.857,0,2.005,0.105,1,1,0,0,0,0,Obesity_Type_I,4,1
0,22,1.6091,83.785,1,1,2.094184,2.735706,1,0,2.258,0,2.231,0.195,0,0,0,0,1,0,Obesity_Type_I,4,1
0,23,1.604,82.013,1,1,1.123672,1.014916,1,0,2.042,0,1.847,1.426,0,0,0,0,1,0,Obesity_Type_I,4,1
0,22,1.6055,82.529,1,1,2.049112,2.622055,1,0,2.281,0,2.053,0.896,0,0,0,0,1,0,Obesity_Type_I,4,1
0,22,1.6072,82.368,1,1,1.880534,2.806566,1,0,2.313,0,2.147,0.196,0,0,0,0,1,0,Obesity_Type_I,4,1
0,23,1.6617,82.596,1,1,1.203754,1.355354,1,0,2.766,0,0.128,1.659,1,0,0,0,1,0,Obesity_Type_I,4,1
0,23,1.6557,82.464,1,1,2.73691,1.478334,1,0,2.677,0,0.065,0.407,1,0,0,0,1,0,Obesity_Type_I,4,1
0,39,1.5493,80.0,1,1,2.736628,1.130751,1,0,1.385,0,1.667,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,41,1.5497,80.0,1,1,2.0,1.099151,1,0,1.688,0,1.875,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,41,1.5291,79.761,1,1,2.0,3.0,1,0,1.0,0,0.0,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,39,1.5172,79.843,1,1,2.0,3.0,1,0,1.095,0,0.0,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
1,26,1.6573,90.0,1,1,2.0,3.0,1,0,3.0,0,0.414,0.921,1,1,0,0,0,0,Obesity_Type_I,4,1
1,27,1.6733,90.0,1,1,2.0,3.0,1,0,3.0,0,0.885,0.122,1,1,0,0,0,0,Obesity_Type_I,4,1
0,24,1.5815,78.09,1,1,2.0,1.0,1,0,2.0,0,0.058,0.0,0,0,0,0,1,0,Obesity_Type_I,4,1
0,24,1.5627,80.536,1,1,2.0,1.0,1,0,2.0,0,0.39,0.0,0,0,0,0,1,0,Obesity_Type_I,4,1
1,21,1.7813,102.951,1,1,2.0,3.0,1,0,1.618,0,0.572,0.0,0,0,0,0,1,0,Obesity_Type_I,4,1
1,22,1.7756,103.606,1,1,2.121909,3.0,1,0,2.501,0,1.208,0.0,0,0,0,0,1,0,Obesity_Type_I,4,1
1,23,1.7466,96.876,1,1,2.0,3.0,1,0,2.714,0,2.641,1.225,0,0,0,0,1,0,Obesity_Type_I,4,1
1,22,1.7414,96.738,1,1,2.0,3.0,1,0,2.698,0,2.615,1.229,0,0,0,0,1,0,Obesity_Type_I,4,1
0,23,1.5718,78.997,1,1,2.0,1.0,1,0,2.0,0,0.403,0.0,0,0,0,0,1,0,Obesity_Type_I,4,1
0,24,1.589,80.553,1,1,2.0,1.0,1,0,2.0,0,0.011,0.0,0,0,0,0,1,0,Obesity_Type_I,4,1
1,21,1.8032,105.686,1,1,2.0,3.0,1,0,2.29,0,0.001,0.544,1,0,0,0,1,0,Obesity_Type_I,4,1
1,21,1.7926,105.619,1,1,2.0,3.0,1,0,1.025,0,0.002,0.176,1,0,0,0,1,0,Obesity_Type_I,4,1
1,22,1.872,115.628,1,1,2.0,2.358455,1,0,2.516,0,0.982,1.157,1,0,0,0,1,0,Obesity_Type_I,4,1
1,18,1.8591,111.235,1,1,2.0,1.706551,1,0,2.04,0,1.0,2.0,1,0,0,0,1,0,Obesity_Type_I,4,1
0,18,1.6922,90.02,1,1,2.642744,3.0,1,0,1.904,0,1.646,0.364,1,0,0,0,1,0,Obesity_Type_I,4,1
0,18,1.683,90.924,1,1,2.387426,3.0,1,0,1.78,0,0.743,0.92,1,0,0,0,1,0,Obesity_Type_I,4,1
0,20,1.7384,93.891,1,1,1.996638,3.0,1,0,1.033,0,0.585,0.518,1,0,0,0,1,0,Obesity_Type_I,4,1
0,18,1.695,92.508,1,1,2.107854,3.0,1,0,1.384,0,1.031,0.831,1,0,0,0,1,0,Obesity_Type_I,4,1
1,22,1.7857,105.056,1,1,2.253707,3.0,1,0,2.524,0,0.582,0.176,1,0,0,0,1,0,Obesity_Type_I,4,1
1,23,1.7425,105.029,1,1,2.393837,3.0,1,0,2.015,0,0.979,0.413,1,0,0,0,1,0,Obesity_Type_I,4,1
1,22,1.8031,106.33,1,1,2.348745,3.0,1,0,2.097,0,0.545,0.677,1,0,0,0,1,0,Obesity_Type_I,4,1
1,23,1.7746,105.967,1,1,2.312825,3.0,1,0,2.073,0,0.614,0.58,1,0,0,0,1,0,Obesity_Type_I,4,1
1,21,1.7823,104.97,1,1,2.0,3.0,1,0,1.235,0,0.008,0.0,1,0,0,0,1,0,Obesity_Type_I,4,1
1,21,1.7808,102.921,1,1,2.0,3.0,1,0,1.614,0,1.252,0.0,1,0,0,0,1,0,Obesity_Type_I,4,1
1,22,1.7902,106.321,1,1,2.490776,3.0,1,0,2.655,0,0.112,0.756,1,0,0,0,1,0,Obesity_Type_I,4,1
1,22,1.8186,105.497,1,1,2.078082,3.0,1,0,2.896,0,0.063,0.262,1,0,0,0,1,0,Obesity_Type_I,4,1
1,18,1.8068,108.829,1,1,2.0,1.24884,1,0,2.416,0,1.0,1.547,0,0,0,0,1,0,Obesity_Type_I,4,1
1,18,1.8112,108.801,1,1,2.0,1.250548,1,0,2.121,0,1.0,0.741,0,0,0,0,1,0,Obesity_Type_I,4,1
1,18,1.8117,108.897,1,1,2.0,1.202179,1,0,2.363,0,1.0,1.476,0,0,0,0,1,0,Obesity_Type_I,4,1
1,18,1.7998,108.935,1,1,2.0,1.194815,1,0,2.435,0,1.0,1.541,0,0,0,0,1,0,Obesity_Type_I,4,1
0,19,1.6326,82.0,1,1,2.805512,2.880817,1,0,1.001,0,0.0,1.377,1,0,0,0,1,0,Obesity_Type_I,4,1
0,19,1.6234,82.851,1,1,1.276858,2.918124,1,0,1.404,0,0.553,1.56,1,0,0,0,1,0,Obesity_Type_I,4,1
0,23,1.6187,81.282,1,1,2.396265,1.073421,1,0,1.98,0,0.023,0.061,0,0,0,0,1,0,Obesity_Type_I,4,1
0,23,1.6161,82.583,1,1,2.663866,1.416309,1,0,2.379,0,0.256,0.598,0,0,0,0,1,0,Obesity_Type_I,4,1
1,22,1.7693,105.001,1,1,2.685484,3.0,1,0,2.649,0,1.0,0.0,1,0,0,0,1,0,Obesity_Type_I,4,1
1,22,1.807,105.696,1,1,2.055209,3.0,1,0,2.886,0,0.903,0.145,1,0,0,0,1,0,Obesity_Type_I,4,1
1,21,1.8825,117.469,1,1,2.0,2.18162,1,0,2.325,0,0.891,1.224,1,0,0,0,1,0,Obesity_Type_I,4,1
1,20,1.8791,112.933,1,1,2.0,2.152733,1,0,2.534,0,0.918,1.286,1,0,0,0,1,0,Obesity_Type_I,4,1
1,22,1.9313,118.203,1,1,2.0,3.0,1,0,3.0,0,0.744,1.0,1,0,0,0,1,0,Obesity_Type_I,4,1
1,21,1.8614,115.398,1,1,2.0,3.0,1,0,3.0,0,0.988,1.915,1,0,0,0,1,0,Obesity_Type_I,4,1
0,39,1.5671,80.0,1,1,2.025479,1.046144,1,0,1.941,0,1.983,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,38,1.5654,80.0,1,1,2.002564,1.974233,1,0,1.935,0,1.649,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,38,1.516,77.033,1,1,2.0,2.880794,1,0,1.618,0,0.12,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,37,1.5498,76.083,1,1,2.0,2.765213,1,0,1.551,0,1.35,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
1,19,1.7141,96.569,1,1,2.0,2.967089,1,0,2.0,0,0.0,0.467,0,0,0,0,1,0,Obesity_Type_I,4,1
1,17,1.7232,97.35,1,1,2.0,3.0,1,0,2.0,0,0.0,0.932,0,0,0,0,1,0,Obesity_Type_I,4,1
0,39,1.5629,76.659,1,1,2.0,3.0,1,0,1.441,0,0.0,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,37,1.5026,75.28,1,1,2.0,3.0,1,0,1.76,0,0.0,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,41,1.5449,77.054,1,1,2.0,3.0,1,0,2.09,0,0.0,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
0,44,1.5923,77.001,1,1,2.0,3.0,1,0,2.807,0,0.0,0.0,1,1,0,0,0,0,Obesity_Type_I,4,1
1,18,1.7877,108.019,1,1,2.0,2.37985,1,0,2.616,0,1.0,0.652,0,0,0,0,1,0,Obesity_Type_I,4,1
1,18,1.7827,108.044,1,1,2.0,2.655265,1,0,2.298,0,1.0,0.553,0,0,0,0,1,0,Obesity_Type_I,4,1
1,18,1.7975,108.316,1,1,2.0,1.941307,1,0,2.708,0,1.0,1.426,0,0,0,0,1,0,Obesity_Type_I,4,1
